CATEGORY,RUN_ACCESSION,STATUS,FASTQ_MD5_LIST,FASTQ_URL_LIST
10000_RANDOM_1MB,ERR6361729,ACTIVE,"[""91962d4c35d1e92d784776b8b334384d""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR636/009/ERR6361729/ERR6361729.fastq.gz""]"
10000_RANDOM_1MB,ERR6361776,ACTIVE,"[""b0452aa2b4715f10f7c00102f0f7a2f4""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR636/006/ERR6361776/ERR6361776.fastq.gz""]"
10000_RANDOM_1MB,ERR6361779,ACTIVE,"[""6d710223388857bc8700175d762e9da9""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR636/009/ERR6361779/ERR6361779.fastq.gz""]"
10000_RANDOM_1MB,ERR6361917,ACTIVE,"[""c37fbca5c117eacb1fd9801b1fa6362a""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR636/007/ERR6361917/ERR6361917.fastq.gz""]"
10000_RANDOM_1MB,ERR6361931,ACTIVE,"[""e07b9841049512329b696a0470b3f76c""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR636/001/ERR6361931/ERR6361931.fastq.gz""]"
10000_RANDOM_1MB,ERR6366688,ACTIVE,"[""9de508ef49aa0d799795c264792c59b5"",""10e84e2ef77a8ef9233eedb3f7945848""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR636/008/ERR6366688/ERR6366688_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR636/008/ERR6366688/ERR6366688_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6388567,ACTIVE,"[""b472223ea39f8d752ad495770bea9e10""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/007/ERR6388567/ERR6388567.fastq.gz""]"
10000_RANDOM_1MB,ERR6388577,ACTIVE,"[""0f6de62328c05d8359f1b81a00c6a23c""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/007/ERR6388577/ERR6388577.fastq.gz""]"
10000_RANDOM_1MB,ERR6388603,ACTIVE,"[""35ed5fec3a5dbd2958ad12c2bd1f83bb""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/003/ERR6388603/ERR6388603.fastq.gz""]"
10000_RANDOM_1MB,ERR6388610,ACTIVE,"[""365feb69943afd7d9cc6e37215c968a3""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/000/ERR6388610/ERR6388610.fastq.gz""]"
10000_RANDOM_1MB,ERR6388649,ACTIVE,"[""278174b3f5115cb20c904cd290e5136a""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/009/ERR6388649/ERR6388649.fastq.gz""]"
10000_RANDOM_1MB,ERR6388674,ACTIVE,"[""757546e96610906b3f30ca497d3727d5""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/004/ERR6388674/ERR6388674.fastq.gz""]"
10000_RANDOM_1MB,ERR6388746,ACTIVE,"[""ba96cd5289b76059e9f13a693f7cafdb""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/006/ERR6388746/ERR6388746.fastq.gz""]"
10000_RANDOM_1MB,ERR6388782,ACTIVE,"[""36dacba2578eba758cac8c13ed5da517""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/002/ERR6388782/ERR6388782.fastq.gz""]"
10000_RANDOM_1MB,ERR6388796,ACTIVE,"[""cc9b93cad3918dc439f079fdf149f528""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/006/ERR6388796/ERR6388796.fastq.gz""]"
10000_RANDOM_1MB,ERR6388805,ACTIVE,"[""75449f378de3c4ce5dfcd852326a2d08""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/005/ERR6388805/ERR6388805.fastq.gz""]"
10000_RANDOM_1MB,ERR6388809,ACTIVE,"[""0983238d1575607aa254a2234883bc48""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/009/ERR6388809/ERR6388809.fastq.gz""]"
10000_RANDOM_1MB,ERR6388810,ACTIVE,"[""75c0996a6ea7bb84d5c8d93536c4e129""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/000/ERR6388810/ERR6388810.fastq.gz""]"
10000_RANDOM_1MB,ERR6388843,ACTIVE,"[""52a8f5f7aecc05182b54b2b4c4c88a95""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/003/ERR6388843/ERR6388843.fastq.gz""]"
10000_RANDOM_1MB,ERR6388944,ACTIVE,"[""1d5b0a959fefc375f8159b754a548945""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/004/ERR6388944/ERR6388944.fastq.gz""]"
10000_RANDOM_1MB,ERR6388974,ACTIVE,"[""e653c12715875ac044606dfb3738d5ee""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/004/ERR6388974/ERR6388974.fastq.gz""]"
10000_RANDOM_1MB,ERR6388987,ACTIVE,"[""255a389523719f302c5d894c88ae96e7""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/007/ERR6388987/ERR6388987.fastq.gz""]"
10000_RANDOM_1MB,ERR6388999,ACTIVE,"[""99a5120fe58618fb5d21a38134fdfefb""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/009/ERR6388999/ERR6388999.fastq.gz""]"
10000_RANDOM_1MB,ERR6389006,ACTIVE,"[""1cd3f223bdd90332c887d82d2d519641""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/006/ERR6389006/ERR6389006.fastq.gz""]"
10000_RANDOM_1MB,ERR6389412,ACTIVE,"[""125ed6fc0284f4fa9464c3589286783e""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR638/002/ERR6389412/ERR6389412.fastq.gz""]"
10000_RANDOM_1MB,ERR6406881,ACTIVE,"[""54bacb5f42aa38d56e8723fe154182cb"",""29c7d4e3db750b1ac0092daa62063a71""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR640/001/ERR6406881/ERR6406881_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR640/001/ERR6406881/ERR6406881_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6407004,ACTIVE,"[""c306b88ce6d01ec0e51e7af88711c1ed"",""bbd77cbbce84188da61ae8a36beb174e""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR640/004/ERR6407004/ERR6407004_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR640/004/ERR6407004/ERR6407004_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6407473,ACTIVE,"[""f211eeee37d01b140cda4aa4cb5995c4"",""abfb3d6e47bc3d73ee5753e09e787c2a""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR640/003/ERR6407473/ERR6407473_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR640/003/ERR6407473/ERR6407473_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6407540,ACTIVE,"[""8ee690e0caf565f9beb24defedc4699f"",""7c4d54ad0f711620c13574a698995c45""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR640/000/ERR6407540/ERR6407540_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR640/000/ERR6407540/ERR6407540_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6422298,ACTIVE,"[""0636d07366a94e48c6ec1e988f5c0058"",""2725cd22cf0d999f4c52f07e059462db""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR642/008/ERR6422298/ERR6422298_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR642/008/ERR6422298/ERR6422298_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6422397,ACTIVE,"[""65e181494bdf96e36c5ea7c36cd4b8f4"",""0886e33cca1e657b4dc58f7d79dec9b1""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR642/007/ERR6422397/ERR6422397_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR642/007/ERR6422397/ERR6422397_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6422420,ACTIVE,"[""522f6cb3ad2c6865b177b43705b802f0"",""17ec3fd8e452ee981597ee592e92acd9""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR642/000/ERR6422420/ERR6422420_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR642/000/ERR6422420/ERR6422420_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6425680,ACTIVE,"[""f10d3f474978d9f4b4879ae55bc7d79f"",""9278567cd6500c4bb0941d1d639e5b71""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR642/000/ERR6425680/ERR6425680_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR642/000/ERR6425680/ERR6425680_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6458796,ACTIVE,"[""035840737de41ad48ec8087b00623d1d""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR645/006/ERR6458796/ERR6458796.fastq.gz""]"
10000_RANDOM_1MB,ERR6473424,ACTIVE,"[""ae4285c4000af2b5013c1837ad95ab06"",""dd1a270dceb8e21c8c6fbaf800c38e79""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR647/004/ERR6473424/ERR6473424_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR647/004/ERR6473424/ERR6473424_2.fastq.gz""]"
10000_RANDOM_1MB,ERR649473,ACTIVE,"[""f226fc58dd8ef85c5c9284629e87038c""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR649/ERR649473/ERR649473.fastq.gz""]"
10000_RANDOM_1MB,ERR6504215,ACTIVE,"[""f18fc6913ff27ec54850e0e59c249697""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/005/ERR6504215/ERR6504215.fastq.gz""]"
10000_RANDOM_1MB,ERR6504236,ACTIVE,"[""f0ca8627fe49ed3a99f94cf28f85c66f""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/006/ERR6504236/ERR6504236.fastq.gz""]"
10000_RANDOM_1MB,ERR6538227,ACTIVE,"[""d10f8bebf71ec5895d4cdcae379ae5e5""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR653/007/ERR6538227/ERR6538227.fastq.gz""]"
10000_RANDOM_1MB,ERR6539173,ACTIVE,"[""1c84cc1534ce0a66ef26f4b1ba7fdd64""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR653/003/ERR6539173/ERR6539173.fastq.gz""]"
10000_RANDOM_1MB,ERR6539221,ACTIVE,"[""6e1e4a54668ce840343711e0be9b08bc""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR653/001/ERR6539221/ERR6539221.fastq.gz""]"
10000_RANDOM_1MB,ERR6539262,ACTIVE,"[""205751be761ab74f422d3935bd6ff3d6""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR653/002/ERR6539262/ERR6539262.fastq.gz""]"
10000_RANDOM_1MB,ERR6558948,ACTIVE,"[""2eeb9ad138e5304d8db9c0a9526cd055"",""dfc11b5f69ba977909383892ee1d1a78""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR655/008/ERR6558948/ERR6558948_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR655/008/ERR6558948/ERR6558948_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6593944,ACTIVE,"[""b9533abb824f45b6d2e85661e587f2e4"",""bb03cdff0565e7a540df61965c94396a""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR659/004/ERR6593944/ERR6593944_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR659/004/ERR6593944/ERR6593944_2.fastq.gz""]"
10000_RANDOM_1MB,ERR660995,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR660999,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR6616259,ACTIVE,"[""ae640d80b2e712b850feb63a9b1a4ff3"",""d55db09bf7b37e9b277127b6dc1bc45c""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR661/009/ERR6616259/ERR6616259_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR661/009/ERR6616259/ERR6616259_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6616269,ACTIVE,"[""0ea9f1221f8f874099c4c49658370b5e"",""2d32e2a95ec52ba64a19f9f666b91124""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR661/009/ERR6616269/ERR6616269_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR661/009/ERR6616269/ERR6616269_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6617622,ACTIVE,"[""030ff3de61f090a9c54d9bb42e0ff2fb"",""648810c69aeb1031823528996c9da744""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR661/002/ERR6617622/ERR6617622_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR661/002/ERR6617622/ERR6617622_2.fastq.gz""]"
10000_RANDOM_1MB,ERR664284,SUPPRESSED,[],[]
10000_RANDOM_1MB,ERR664418,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR664592,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR6650845,ACTIVE,"[""2559a6ba74101ba17b8abcb1a86d002c"",""6c6edea7eaf9c65f70abd1e1fd5854f3""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR665/005/ERR6650845/ERR6650845_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR665/005/ERR6650845/ERR6650845_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6662763,ACTIVE,"[""1510d0cc83569768f66a5c46db63a6e4""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR666/003/ERR6662763/ERR6662763.fastq.gz""]"
10000_RANDOM_1MB,ERR6663048,ACTIVE,"[""09cdc50747dda3b49a981681fd267a17""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR666/008/ERR6663048/ERR6663048.fastq.gz""]"
10000_RANDOM_1MB,ERR6663058,ACTIVE,"[""55f69e3620447448e47cc99bdc47c225""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR666/008/ERR6663058/ERR6663058.fastq.gz""]"
10000_RANDOM_1MB,ERR6663076,ACTIVE,"[""a5f1acfc3cf4769020123ebb34866b58""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR666/006/ERR6663076/ERR6663076.fastq.gz""]"
10000_RANDOM_1MB,ERR667663,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR667714,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR667724,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR667737,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR667738,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR667796,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR667818,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR667825,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR667841,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR667875,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR667932,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR667935,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR6683113,ACTIVE,"[""25980139304f50f1a2bf87587cebf162"",""6004470f7cd1e3bd8257ba437bd3ba23""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR668/003/ERR6683113/ERR6683113_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR668/003/ERR6683113/ERR6683113_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6683772,ACTIVE,"[""e6864a5313c65e3eb621b561392039e0""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR668/002/ERR6683772/ERR6683772.fastq.gz""]"
10000_RANDOM_1MB,ERR668717,NOT_FOUND,[],[]
10000_RANDOM_1MB,ERR670173,ACTIVE,"[""87b7384424070d79bb0819ac76345419"",""4ff0d857bf17322a70d9777255c166bc""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670173/ERR670173_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670173/ERR670173_2.fastq.gz""]"
10000_RANDOM_1MB,ERR670176,ACTIVE,"[""1ebbc0874e786bb9ca3e1f1fbc9960be"",""e3bfc9ec9be129ac06482af927452aa0""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670176/ERR670176_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670176/ERR670176_2.fastq.gz""]"
10000_RANDOM_1MB,ERR670187,ACTIVE,"[""9385907ae2cf2cdef5d5a4da2e7598af"",""2b7e4a05feb621b1fc43a7d98ab18d71""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670187/ERR670187_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670187/ERR670187_2.fastq.gz""]"
10000_RANDOM_1MB,ERR670191,ACTIVE,"[""16a5fd5ebd0a192d137406545c2ac167"",""0b4acfc9613b23c817ea8130e82d860f""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670191/ERR670191_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670191/ERR670191_2.fastq.gz""]"
10000_RANDOM_1MB,ERR670211,ACTIVE,"[""e2580c32407554e61ff096eaeb09c784"",""513eef8f21736ef8d2c03823f47e2509""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670211/ERR670211_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670211/ERR670211_2.fastq.gz""]"
10000_RANDOM_1MB,ERR670213,ACTIVE,"[""b6f41ebfa30ec43d876193c9f4d43fdd"",""494303e14d301a63a489ddca698048dc""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670213/ERR670213_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670213/ERR670213_2.fastq.gz""]"
10000_RANDOM_1MB,ERR670242,ACTIVE,"[""34b88e346d757ec371cdc977b1b7a0b3"",""424f94b0b9a0a52e0bc634bb0500fc42""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670242/ERR670242_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670242/ERR670242_2.fastq.gz""]"
10000_RANDOM_1MB,ERR670254,ACTIVE,"[""039d0e0014559baaed63a5e21fb75d73"",""0e97b36309b51591e5d3095c549b892e""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670254/ERR670254_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670254/ERR670254_2.fastq.gz""]"
10000_RANDOM_1MB,ERR670272,ACTIVE,"[""1a5bc7c1c07ef34ad43db13a8020fd20"",""196374014ad05e1cce89a7692b21a581""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670272/ERR670272_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670272/ERR670272_2.fastq.gz""]"
10000_RANDOM_1MB,ERR670290,ACTIVE,"[""e1cdf4894c607cf4ee57443dd91e6065"",""93940f4bd0832e115d6c36310c865046""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670290/ERR670290_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670290/ERR670290_2.fastq.gz""]"
10000_RANDOM_1MB,ERR670293,ACTIVE,"[""eb8b52a971dd9f369bfd1b8ac5be0972"",""9234174def59392b57f3725b9b53b6e6""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670293/ERR670293_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670293/ERR670293_2.fastq.gz""]"
10000_RANDOM_1MB,ERR670307,ACTIVE,"[""4649a39332e8ec7fccbf6bcc5aab1218"",""65d357b8f9a79044227de3d50a6bcf2a""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670307/ERR670307_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670307/ERR670307_2.fastq.gz""]"
10000_RANDOM_1MB,ERR670318,ACTIVE,"[""becf6f8c3abb689860bdf9afb1e11d29"",""b194666f2e71817555014582c193f17f""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670318/ERR670318_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670318/ERR670318_2.fastq.gz""]"
10000_RANDOM_1MB,ERR670322,ACTIVE,"[""6d0a071e00e84ccb4baffc0070291eb3"",""bc5f1710922a810990cdd4311c982080""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670322/ERR670322_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670322/ERR670322_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6715215,ACTIVE,"[""db76aa77e00b9e75e7f9c080fd7459ae"",""4b308caa1348ed7b835176b03a77fd98""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR671/005/ERR6715215/ERR6715215_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR671/005/ERR6715215/ERR6715215_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6719767,ACTIVE,"[""2c37b0d8bbfe3c0ab2a71125196a671a"",""f301cb5cb7e56d27490970acf9129763""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR671/007/ERR6719767/ERR6719767_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR671/007/ERR6719767/ERR6719767_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6719770,ACTIVE,"[""1e17dc52a4e5cacb5326855a1286b594"",""ec8d7532ab62ac5aa58827f3e8ab3ce8""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR671/000/ERR6719770/ERR6719770_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR671/000/ERR6719770/ERR6719770_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6719771,ACTIVE,"[""8b776a42b3a25e672f0a8a7e03534407"",""97f45d07478e98df040afd1291b3f700""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR671/001/ERR6719771/ERR6719771_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR671/001/ERR6719771/ERR6719771_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6722260,ACTIVE,"[""3cecbb68c209f6a56c208154a1f76002"",""1770debb937abd61d04075529a9908d2""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR672/000/ERR6722260/ERR6722260_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR672/000/ERR6722260/ERR6722260_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6723311,ACTIVE,"[""c861f966131376a2edc76946ea9572b9"",""de7ecaf7b101a3ee8c907847d41fe32c""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR672/001/ERR6723311/ERR6723311_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR672/001/ERR6723311/ERR6723311_2.fastq.gz""]"
10000_RANDOM_1MB,ERR675023,ACTIVE,"[""f842990ccb40d4210a81263576a00597"",""3c5bbcb5f055436c1be9374b7313c627""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR675/ERR675023/ERR675023_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR675/ERR675023/ERR675023_2.fastq.gz""]"
10000_RANDOM_1MB,ERR675024,ACTIVE,"[""fedc853f76d21aa29120a9b00058ad66"",""a37b8db45672a717783b15e4b4e292d6""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR675/ERR675024/ERR675024_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR675/ERR675024/ERR675024_2.fastq.gz""]"
10000_RANDOM_1MB,ERR675036,ACTIVE,"[""38665b85853255b550b2bdb4e802d3da"",""4e5a3e04b405dda594f168f116c21b40""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR675/ERR675036/ERR675036_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR675/ERR675036/ERR675036_2.fastq.gz""]"
10000_RANDOM_1MB,ERR675037,ACTIVE,"[""b84a24314af417b6dcd0424541b54c15"",""02bdf81361c786dff264fa374366d46f""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR675/ERR675037/ERR675037_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR675/ERR675037/ERR675037_2.fastq.gz""]"
10000_RANDOM_1MB,ERR675270,ACTIVE,"[""243889534caa7f5ffc5bc997548e2e99""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR675/ERR675270/ERR675270.fastq.gz""]"
10000_RANDOM_1MB,ERR6799815,ACTIVE,"[""a49b9b846c479595dc2101b7223c944e"",""f44d2bbabe5b1956f21ac2dfc3fed269"",""4a336dbd6394a98f7cbbd1d345134a9f""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR679/005/ERR6799815/ERR6799815.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR679/005/ERR6799815/ERR6799815_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR679/005/ERR6799815/ERR6799815_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6802724,ACTIVE,"[""153d4d96984514814516c1e391525b1f"",""28cffbb66e464be5d708384df9bf80b2""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR680/004/ERR6802724/ERR6802724_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR680/004/ERR6802724/ERR6802724_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6802846,ACTIVE,"[""0b0ede5ea9b874be928df5c1ef54a4ef"",""c21fb59e6b74a16f5afce92ddd5c8919""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR680/006/ERR6802846/ERR6802846_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR680/006/ERR6802846/ERR6802846_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6802849,ACTIVE,"[""0d1ae551831a951125cde4312bcf7eb1"",""d46724a0cdcacecfa31046a4140754a6""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR680/009/ERR6802849/ERR6802849_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR680/009/ERR6802849/ERR6802849_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6802862,ACTIVE,"[""e370140519d2862aab85f10db9ac26e1"",""52cf64aa755c1ad5926c863fdc12aa65""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR680/002/ERR6802862/ERR6802862_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR680/002/ERR6802862/ERR6802862_2.fastq.gz""]"
10000_RANDOM_1MB,ERR6802867,ACTIVE,"[""ab4a92815e3cb68220cf4c80a1218ebb"",""c2a6cb34465a955e3b7cc3aed4309c75""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR680/007/ERR6802867/ERR6802867_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR680/007/ERR6802867/ERR6802867_2.fastq.gz""]"
